date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-01-08,613.4,616.44,602.79,610.72,610.18,10085846,10085846,-2.67,-0.43691,610.8375,"January 08, 25",-0.0043691
2025-01-07,631.7,632.1,608.23,617.89,617.34,12071500,12071500,-13.81,-2.19,622.48,"January 07, 25",-0.0219
2025-01-06,611.83,630.99,605.62,630.2,629.64,14560800,14560800,18.38,3.0,619.66,"January 06, 25",0.03
2025-01-03,604.76,609.5,596.41,604.63,604.09,11436800,11436800,-0.13,-0.02149613,603.825,"January 03, 25",-0.0002149613
2025-01-02,589.72,604.91,587.82,599.24,598.71,12682300,12682300,9.52,1.61,595.4225,"January 02, 25",0.0161
2024-12-31,592.27,593.97,583.85,585.51,584.99,6019520,6019520,-6.75,-1.14,588.9,"December 31, 24",-0.0114
2024-12-30,588.75,596.94,585.58,591.24,590.71,7025900,7025900,2.49,0.42293,590.6275,"December 30, 24",0.0042293
2024-12-27,599.41,601.85,589.8,599.81,599.28,8084229,8084229,0.4,0.06673229,597.7175,"December 27, 24",0.0006673229
2024-12-26,605.48,606.3,598.94,603.35,602.81,6091239,6091239,-2.13,-0.35179,603.5175,"December 26, 24",-0.0035179
2024-12-24,602.72,607.99,599.28,607.75,607.21,4726100,4726100,5.03,0.83455,604.435,"December 24, 24",0.0083455
2024-12-23,589.6,601.09,586.25,599.85,599.32,10205800,10205800,10.25,1.74,594.1975,"December 23, 24",0.0174
2024-12-20,590.58,603.11,580.0,585.25,584.73,48989400,48989400,-5.33,-0.9025,589.735,"December 20, 24",-0.009025
2024-12-19,610.39,611.52,595.0,595.57,595.04,14958100,14958100,-14.82,-2.43,603.12,"December 19, 24",-0.0243
2024-12-18,621.0,627.36,596.32,597.19,596.66,17075500,17075500,-23.81,-3.83,610.4675,"December 18, 24",-0.0383
2024-12-17,626.17,632.37,616.54,619.44,618.89,12897842,12897842,-6.73,-1.07,623.63,"December 17, 24",-0.0107
2024-12-16,629.98,631.15,618.58,624.24,623.69,10885625,10885625,-5.74,-0.91114,625.9875,"December 16, 24",-0.0091114
2024-12-13,627.22,631.08,616.89,620.35,619.3,8453349,8453349,-6.87,-1.1,623.885,"December 13, 24",-0.011
2024-12-12,631.5,636.66,627.21,630.79,629.72,7474717,7474717,-0.71,-0.11243,631.54,"December 12, 24",-0.0011243
2024-12-11,623.37,638.4,621.53,632.68,631.61,10837228,10837228,9.31,1.49,628.995,"December 11, 24",0.0149
2024-12-10,617.56,625.59,612.74,619.32,618.27,10938900,10938900,1.76,0.28499,618.8025,"December 10, 24",0.0028499
2024-12-09,623.92,626.4,606.17,613.57,612.53,11426015,11426015,-10.35,-1.66,617.515,"December 09, 24",-0.0166
2024-12-06,610.1,629.79,608.53,623.77,622.71,16935503,16935503,13.67,2.24,618.0475,"December 06, 24",0.0224
2024-12-05,617.08,619.9,607.05,608.93,607.9,8081212,8081212,-8.15,-1.32,613.24,"December 05, 24",-0.0132
2024-12-04,612.96,617.78,605.1,613.78,612.74,14697006,14697006,0.82,0.13378,612.405,"December 04, 24",0.0013378
2024-12-03,595.0,614.2,591.25,613.65,612.61,14907200,14907200,18.65,3.13,603.525,"December 03, 24",0.0313
2024-12-02,577.5,594.5,575.57,592.83,591.83,12522400,12522400,15.33,2.65,585.1,"December 02, 24",0.0265
2024-11-29,569.0,578.46,566.9,574.32,573.35,7130519,7130519,5.32,0.93497,572.17,"November 29, 24",0.0093497
2024-11-27,574.89,574.98,564.1,569.2,568.24,7200228,7200228,-5.69,-0.98975,570.7925,"November 27, 24",-0.0098975
2024-11-26,566.0,577.5,565.2,573.54,572.57,10356600,10356600,7.54,1.33,570.56,"November 26, 24",0.0133
2024-11-25,562.1,572.59,556.39,565.11,564.15,13599830,13599830,3.01,0.53549,564.0475,"November 25, 24",0.0053549
